CustomerID,Province,CustomerSegment,RegistrationDate,CustomerTenureMonths,CustomerTenureBand
C000518,Ontario,Retail,2021-01-18,59,Long-Term
C000519,Ontario,Retail,2022-01-01,47,Loyal
C000520,Ontario,Retail,2021-06-15,54,Long-Term
C000521,Ontario,Retail,2025-10-07,2,New
C000522,Ontario,Premium,2025-11-13,1,New
C000523,Ontario,Retail,2024-02-14,22,Established
C000524,Ontario,Premium,2025-01-27,11,Recent
C000525,Ontario,Retail,2021-08-05,52,Long-Term
C000526,Alberta,Retail,2022-09-17,39,Loyal
C000527,Alberta,Retail,2024-09-01,15,Established
C000528,Ontario,Retail,2022-08-12,40,Loyal
C000529,Ontario,Retail,2021-01-05,59,Long-Term
C000530,British Columbia,Retail,2020-08-26,64,Long-Term
C000531,Ontario,Retail,2020-06-04,66,Long-Term
C000532,Ontario,Retail,2022-09-01,39,Loyal
C000533,British Columbia,Premium,2020-07-22,65,Long-Term
C000534,Ontario,Retail,2021-08-30,52,Long-Term
C000535,Ontario,Premium,2023-05-25,31,Loyal
C000536,Ontario,Commercial,2020-03-17,69,Long-Term
C000537,Alberta,Retail,2025-09-05,3,New
C000538,British Columbia,Commercial,2024-01-14,23,Established
C000539,Ontario,Retail,2022-10-08,38,Loyal
C000540,Ontario,Retail,2020-06-14,66,Long-Term
C000541,Alberta,Retail,2023-06-12,30,Loyal
C000542,Ontario,Retail,2020-03-08,69,Long-Term
C000543,Ontario,Retail,2025-04-27,8,Recent
C000544,Ontario,Retail,2024-08-11,16,Established
C000545,Alberta,Fleet,2024-10-04,14,Established
C000546,Ontario,Retail,2022-07-28,41,Loyal
C000547,Ontario,Retail,2022-07-06,41,Loyal
C000548,Ontario,Retail,2024-10-15,14,Established
C000549,Alberta,Retail,2023-02-09,34,Loyal
C000550,Ontario,Retail,2020-03-30,69,Long-Term
C000551,Ontario,Retail,2024-05-29,19,Established
C000552,Ontario,Retail,2021-10-01,50,Long-Term
C000553,Alberta,Retail,2022-08-12,40,Loyal
C000554,Alberta,Commercial,2020-06-27,66,Long-Term
C000555,Ontario,Fleet,2023-05-15,31,Loyal
C000556,Ontario,Commercial,2022-07-13,41,Loyal
C000557,Alberta,Retail,2022-02-01,46,Loyal
C000558,British Columbia,Retail,2025-08-02,4,New
C000559,Alberta,Retail,2022-05-11,43,Loyal
C000560,Ontario,Premium,2020-02-05,70,Long-Term
C000561,Alberta,Commercial,2020-01-31,71,Long-Term
C000562,Alberta,Retail,2023-12-18,24,Established
C000563,Ontario,Retail,2022-09-17,39,Loyal
C000564,Ontario,Retail,2023-01-17,35,Loyal
C000565,British Columbia,Premium,2023-07-18,29,Loyal
C000566,Ontario,Fleet,2023-01-10,35,Loyal
C000567,Ontario,Premium,2020-08-14,64,Long-Term
C000568,Ontario,Premium,2025-04-16,8,Recent
C000569,Ontario,Premium,2020-09-26,63,Long-Term
C000570,British Columbia,Premium,2023-12-16,24,Established
C000571,Alberta,Retail,2021-12-20,48,Loyal
C000572,Ontario,Premium,2021-01-21,59,Long-Term
C000573,Alberta,Premium,2023-02-24,34,Loyal
C000574,Ontario,Retail,2020-10-02,62,Long-Term
C000575,Ontario,Retail,2023-09-13,27,Loyal
C000576,Ontario,Retail,2024-02-29,22,Established
C000577,Ontario,Premium,2022-05-20,43,Loyal
C000578,Alberta,Retail,2024-07-05,17,Established
C000579,Ontario,Retail,2021-07-18,53,Long-Term
C000580,Ontario,Fleet,2022-12-03,36,Loyal
C000581,Ontario,Retail,2022-10-13,38,Loyal
C000582,Ontario,Retail,2022-06-01,42,Loyal
C000583,Ontario,Retail,2024-10-14,14,Established
C000584,British Columbia,Retail,2021-05-07,55,Long-Term
C000585,Ontario,Retail,2024-01-13,23,Established
C000586,Ontario,Premium,2022-11-17,37,Loyal
C000587,Ontario,Premium,2025-10-06,2,New
C000588,Alberta,Retail,2025-10-31,2,New
C000589,Ontario,Commercial,2020-07-28,65,Long-Term
C000590,British Columbia,Retail,2022-07-11,41,Loyal
C000591,Ontario,Retail,2024-05-21,19,Established
C000592,Ontario,Premium,2020-05-31,67,Long-Term
C000593,British Columbia,Premium,2021-04-04,56,Long-Term
C000594,Alberta,Commercial,2020-05-19,67,Long-Term
C000595,Ontario,Retail,2021-10-31,50,Long-Term
C000596,Alberta,Retail,2022-06-02,42,Loyal
C000597,Ontario,Premium,2022-09-10,39,Loyal
C000598,British Columbia,Retail,2021-04-15,56,Long-Term
C000599,Alberta,Retail,2025-12-25,0,New
C000600,Ontario,Commercial,2025-03-28,9,Recent
C000601,Ontario,Fleet,2021-08-07,52,Long-Term
C000602,Alberta,Retail,2025-07-04,5,New
C000603,Ontario,Premium,2022-01-01,47,Loyal
C000604,British Columbia,Retail,2021-11-04,49,Long-Term
C000605,Ontario,Retail,2025-11-28,1,New
C000606,Ontario,Commercial,2023-05-17,31,Loyal
C000607,Ontario,Commercial,2025-07-30,5,New
C000608,Alberta,Retail,2020-06-11,66,Long-Term
C000609,Ontario,Commercial,2020-09-25,63,Long-Term
C000610,Ontario,Fleet,2021-02-10,58,Long-Term
C000611,British Columbia,Retail,2021-12-10,48,Loyal
C000612,Ontario,Premium,2021-07-09,53,Long-Term
C000613,Alberta,Premium,2025-04-22,8,Recent
C000614,Ontario,Commercial,2022-12-09,36,Loyal
C000615,Ontario,Retail,2024-11-09,13,Established
C000616,Ontario,Retail,2023-07-31,29,Loyal
C000617,Ontario,Premium,2024-04-29,20,Established
C000618,British Columbia,Commercial,2023-02-22,34,Loyal
C000619,Ontario,Retail,2021-02-26,58,Long-Term
C000620,Alberta,Commercial,2025-05-29,7,Recent
C000621,British Columbia,Retail,2023-12-18,24,Established
C000622,British Columbia,Retail,2022-03-21,45,Loyal
C000623,Ontario,Retail,2021-12-26,48,Loyal
C000624,British Columbia,Retail,2022-02-17,46,Loyal
C000625,British Columbia,Retail,2020-08-12,64,Long-Term
C000626,British Columbia,Retail,2020-05-04,67,Long-Term
C000627,Ontario,Retail,2025-07-10,5,New
C000628,Alberta,Premium,2023-08-30,28,Loyal
C000629,Ontario,Retail,2024-12-06,12,Recent
C000630,Alberta,Fleet,2024-01-11,23,Established
C000631,Ontario,Retail,2020-08-28,64,Long-Term
C000632,Ontario,Fleet,2021-05-05,55,Long-Term
C000633,Ontario,Retail,2022-04-06,44,Loyal
C000634,Alberta,Retail,2021-07-28,53,Long-Term
C000635,Alberta,Retail,2021-01-10,59,Long-Term
C000636,Ontario,Retail,2020-03-16,69,Long-Term
C000637,Alberta,Commercial,2020-07-13,65,Long-Term
C000638,Ontario,Retail,2020-03-04,69,Long-Term
C000639,Ontario,Retail,2020-08-11,64,Long-Term
C000640,Alberta,Retail,2025-09-12,3,New
C000641,British Columbia,Retail,2023-10-22,26,Loyal
C000642,Ontario,Retail,2020-05-27,67,Long-Term
C000643,Ontario,Premium,2020-10-04,62,Long-Term
C000644,British Columbia,Retail,2021-09-09,51,Long-Term
C000645,Ontario,Premium,2023-04-27,32,Loyal
C000646,Ontario,Retail,2025-03-02,9,Recent
C000647,Ontario,Premium,2022-06-25,42,Loyal
C000648,Ontario,Retail,2023-10-03,26,Loyal
C000649,Alberta,Retail,2023-02-05,34,Loyal
C000650,Ontario,Retail,2021-10-17,50,Long-Term
C000651,Ontario,Premium,2021-03-19,57,Long-Term
C000652,Ontario,Premium,2021-02-24,58,Long-Term
C000653,Ontario,Premium,2024-04-25,20,Established
C000654,Ontario,Retail,2025-02-24,10,Recent
C000655,Ontario,Retail,2020-11-16,61,Long-Term
C000656,Ontario,Commercial,2021-06-10,54,Long-Term
C000657,Ontario,Retail,2025-03-07,9,Recent
C000658,Alberta,Retail,2020-02-05,70,Long-Term
C000659,Ontario,Commercial,2023-01-24,35,Loyal
C000660,Ontario,Retail,2022-08-22,40,Loyal
C000661,Ontario,Retail,2022-06-30,42,Loyal
C000662,Ontario,Retail,2024-04-28,20,Established
C000663,British Columbia,Retail,2021-01-06,59,Long-Term
C000664,Ontario,Retail,2023-10-10,26,Loyal
C000665,Ontario,Commercial,2024-07-26,17,Established
C000666,Ontario,Premium,2021-05-22,55,Long-Term
C000667,Ontario,Retail,2025-05-12,7,Recent
C000668,Ontario,Retail,2024-04-30,20,Established
C000669,Ontario,Retail,2022-05-01,43,Loyal
C000670,Ontario,Retail,2024-02-07,22,Established
C000671,Ontario,Commercial,2020-06-19,66,Long-Term
C000672,Ontario,Retail,2022-12-02,36,Loyal
C000673,Ontario,Retail,2022-07-12,41,Loyal
C000674,Alberta,Retail,2024-12-07,12,Recent
C000675,British Columbia,Retail,2024-01-11,23,Established
C000676,Ontario,Commercial,2020-11-23,61,Long-Term
C000677,Alberta,Retail,2025-04-28,8,Recent
C000678,Ontario,Commercial,2021-08-22,52,Long-Term
C000679,Alberta,Retail,2020-09-16,63,Long-Term
C000680,Ontario,Retail,2022-03-01,45,Loyal
C000681,Ontario,Retail,2022-03-08,45,Loyal
C000682,Ontario,Fleet,2025-10-27,2,New
C000683,Ontario,Retail,2020-08-31,64,Long-Term
C000684,Ontario,Retail,2023-04-07,32,Loyal
C000685,Ontario,Retail,2022-03-30,45,Loyal
C000686,Ontario,Premium,2021-05-16,55,Long-Term
C000687,Ontario,Commercial,2022-07-08,41,Loyal
C000688,Ontario,Retail,2021-01-11,59,Long-Term
C000689,Ontario,Retail,2024-04-01,20,Established
C000690,Alberta,Retail,2023-07-25,29,Loyal
C000691,Ontario,Retail,2020-09-13,63,Long-Term
C000692,Ontario,Retail,2020-01-19,71,Long-Term
C000693,British Columbia,Retail,2025-09-11,3,New
C000694,Ontario,Fleet,2022-04-23,44,Loyal
C000695,Ontario,Retail,2020-06-20,66,Long-Term
C000696,Ontario,Retail,2023-04-24,32,Loyal
C000697,Ontario,Commercial,2022-05-30,43,Loyal
C000698,Ontario,Retail,2024-05-09,19,Established
C000699,Ontario,Retail,2024-07-12,17,Established
C000700,Ontario,Retail,2021-04-24,56,Long-Term
C000701,Ontario,Retail,2023-11-11,25,Loyal
C000702,Ontario,Retail,2021-08-11,52,Long-Term
C000703,Ontario,Retail,2025-04-07,8,Recent
C000704,Ontario,Retail,2025-08-18,4,New
C000705,Ontario,Retail,2020-08-13,64,Long-Term
C000706,Ontario,Retail,2024-07-03,17,Established
C000707,Ontario,Fleet,2024-02-26,22,Established
C000708,Ontario,Fleet,2023-12-21,24,Established
C000709,Ontario,Retail,2022-12-15,36,Loyal
C000710,Ontario,Retail,2022-03-24,45,Loyal
C000711,British Columbia,Retail,2020-05-27,67,Long-Term
C000712,Ontario,Retail,2020-06-23,66,Long-Term
C000713,Ontario,Retail,2020-02-04,70,Long-Term
C000714,Alberta,Premium,2021-12-05,48,Loyal
C000715,Ontario,Retail,2021-03-14,57,Long-Term
C000716,Ontario,Commercial,2024-06-22,18,Established
C000717,Ontario,Retail,2021-02-22,58,Long-Term
C000718,Ontario,Fleet,2024-11-02,13,Established
C000719,Ontario,Retail,2022-07-07,41,Loyal
C000720,Ontario,Retail,2022-07-07,41,Loyal
C000721,Ontario,Retail,2023-03-04,33,Loyal
C000722,Ontario,Premium,2020-10-22,62,Long-Term
C000723,Ontario,Retail,2024-06-15,18,Established
C000724,Ontario,Retail,2022-06-20,42,Loyal
C000725,Ontario,Retail,2023-06-02,30,Loyal
C000726,Alberta,Retail,2022-11-24,37,Loyal
C000727,Ontario,Retail,2020-12-10,60,Long-Term
C000728,Alberta,Retail,2024-03-02,21,Established
C000729,Ontario,Retail,2024-01-02,23,Established
C000730,Ontario,Retail,2025-03-02,9,Recent
C000731,Ontario,Premium,2020-09-30,63,Long-Term
C000732,Alberta,Retail,2023-03-06,33,Loyal
C000733,Ontario,Retail,2022-02-26,46,Loyal
C000734,Ontario,Retail,2023-01-23,35,Loyal
C000735,Ontario,Retail,2023-02-14,34,Loyal
C000736,Ontario,Retail,2021-07-02,53,Long-Term
C000737,Alberta,Premium,2024-06-26,18,Established
C000738,British Columbia,Retail,2022-01-04,47,Loyal
C000739,Ontario,Fleet,2022-01-01,47,Loyal
C000740,Ontario,Retail,2023-04-30,32,Loyal
C000741,Ontario,Retail,2021-01-18,59,Long-Term
C000742,Alberta,Premium,2024-01-30,23,Established
C000743,Ontario,Retail,2022-10-10,38,Loyal
C000744,Ontario,Retail,2022-08-30,40,Loyal
C000745,Ontario,Premium,2025-12-21,0,New
C000746,Ontario,Retail,2023-07-31,29,Loyal
C000747,Ontario,Fleet,2021-07-19,53,Long-Term
C000748,British Columbia,Commercial,2022-12-18,36,Loyal
C000749,Alberta,Retail,2021-12-08,48,Loyal
C000750,Ontario,Premium,2021-04-08,56,Long-Term
C000751,Ontario,Premium,2021-11-20,49,Long-Term
C000752,Ontario,Retail,2024-05-02,19,Established
C000753,Ontario,Retail,2023-09-02,27,Loyal
C000754,Ontario,Commercial,2024-05-24,19,Established
C000755,Ontario,Retail,2022-08-30,40,Loyal
C000756,Ontario,Commercial,2022-10-21,38,Loyal
C000757,Ontario,Retail,2024-02-09,22,Established
C000758,Ontario,Retail,2023-10-12,26,Loyal
C000759,Ontario,Retail,2022-07-27,41,Loyal
C000760,Ontario,Retail,2022-05-11,43,Loyal
C000761,Alberta,Fleet,2024-06-28,18,Established
C000762,Ontario,Retail,2024-01-02,23,Established
C000763,Ontario,Premium,2021-05-27,55,Long-Term
C000764,Ontario,Premium,2025-11-23,1,New
C000765,Ontario,Retail,2021-04-16,56,Long-Term
C000766,Ontario,Retail,2020-06-19,66,Long-Term
C000767,Alberta,Premium,2022-05-15,43,Loyal
C000768,Alberta,Fleet,2021-04-14,56,Long-Term
C000769,Ontario,Retail,2025-02-12,10,Recent
C000770,Ontario,Retail,2025-06-30,6,New
C000771,British Columbia,Retail,2020-03-23,69,Long-Term
C000772,Ontario,Retail,2021-04-03,56,Long-Term
C000773,Ontario,Fleet,2020-05-01,67,Long-Term
C000774,Ontario,Premium,2025-03-25,9,Recent
C000775,British Columbia,Retail,2025-05-10,7,Recent
C000776,Ontario,Retail,2024-08-30,16,Established
C000777,Alberta,Commercial,2025-11-25,1,New
C000778,British Columbia,Premium,2020-11-22,61,Long-Term
C000779,Ontario,Retail,2023-03-19,33,Loyal
C000780,Ontario,Retail,2022-06-20,42,Loyal
C000781,British Columbia,Retail,2022-12-03,36,Loyal
C000782,Ontario,Retail,2024-05-09,19,Established
C000783,Ontario,Retail,2025-10-27,2,New
C000784,Ontario,Retail,2025-09-10,3,New
C000785,Alberta,Retail,2020-08-13,64,Long-Term
C000786,Ontario,Retail,2023-04-29,32,Loyal
C000787,Ontario,Retail,2020-10-10,62,Long-Term
C000788,Alberta,Retail,2025-08-22,4,New
C000789,Ontario,Retail,2025-10-22,2,New
C000790,Ontario,Retail,2020-12-31,60,Long-Term
C000791,Ontario,Retail,2023-07-20,29,Loyal
C000792,Ontario,Retail,2021-11-25,49,Long-Term
C000793,Ontario,Premium,2025-11-18,1,New
C000794,Ontario,Retail,2023-11-28,25,Loyal
C000795,Alberta,Retail,2022-09-23,39,Loyal
C000796,British Columbia,Retail,2020-04-01,68,Long-Term
C000797,Ontario,Commercial,2025-07-20,5,New
C000798,Ontario,Retail,2021-10-27,50,Long-Term
C000799,Ontario,Premium,2021-02-11,58,Long-Term
C000800,Ontario,Retail,2020-05-23,67,Long-Term
C000801,Ontario,Retail,2023-09-19,27,Loyal
C000802,Ontario,Retail,2023-12-30,24,Established
C000803,Ontario,Retail,2021-07-09,53,Long-Term
C000804,Ontario,Premium,2022-09-22,39,Loyal
C000805,British Columbia,Retail,2023-11-04,25,Loyal
C000806,British Columbia,Retail,2024-03-15,21,Established
C000807,Ontario,Retail,2023-04-30,32,Loyal
C000808,Ontario,Retail,2022-12-30,36,Loyal
C000809,Ontario,Retail,2021-03-18,57,Long-Term
C000810,Ontario,Premium,2022-10-29,38,Loyal
C000811,Ontario,Retail,2022-06-07,42,Loyal
C000812,Ontario,Retail,2022-11-03,37,Loyal
C000813,Ontario,Retail,2021-09-25,51,Long-Term
C000814,Ontario,Retail,2021-05-30,55,Long-Term
C000815,Ontario,Commercial,2020-01-19,71,Long-Term
C000816,Alberta,Retail,2022-10-22,38,Loyal
C000817,Alberta,Commercial,2022-05-23,43,Loyal
C000818,Alberta,Retail,2021-04-22,56,Long-Term
C000819,Ontario,Premium,2023-06-23,30,Loyal
C000820,Ontario,Retail,2024-08-07,16,Established
C000821,Ontario,Premium,2023-06-25,30,Loyal
C000822,Ontario,Retail,2022-04-04,44,Loyal
C000823,Ontario,Commercial,2024-11-04,13,Established
C000824,Alberta,Retail,2021-04-21,56,Long-Term
C000825,Alberta,Retail,2021-08-18,52,Long-Term
C000826,Ontario,Retail,2024-04-14,20,Established
C000827,Ontario,Fleet,2023-03-30,33,Loyal
C000828,Ontario,Premium,2022-08-11,40,Loyal
C000829,Ontario,Retail,2024-04-02,20,Established
C000830,Ontario,Retail,2023-07-06,29,Loyal
C000831,Ontario,Retail,2023-02-05,34,Loyal
C000832,Alberta,Retail,2025-04-10,8,Recent
C000833,Ontario,Commercial,2023-11-21,25,Loyal
C000834,Alberta,Retail,2021-10-16,50,Long-Term
C000835,Ontario,Premium,2025-02-19,10,Recent
C000836,Ontario,Retail,2025-02-19,10,Recent
C000837,Ontario,Retail,2022-09-16,39,Loyal
C000838,Ontario,Retail,2020-12-22,60,Long-Term
C000839,Ontario,Retail,2020-04-08,68,Long-Term
C000840,Ontario,Fleet,2021-07-23,53,Long-Term
C000841,Ontario,Retail,2023-05-08,31,Loyal
C000842,Ontario,Premium,2020-08-08,64,Long-Term
C000843,Ontario,Fleet,2022-04-27,44,Loyal
C000844,Ontario,Commercial,2021-07-26,53,Long-Term
C000845,British Columbia,Retail,2020-08-13,64,Long-Term
C000846,Ontario,Retail,2022-05-15,43,Loyal
C000847,Ontario,Retail,2022-05-05,43,Loyal
C000848,Ontario,Retail,2022-07-07,41,Loyal
C000849,Ontario,Retail,2021-04-16,56,Long-Term
C000850,Ontario,Premium,2022-12-10,36,Loyal
C000851,British Columbia,Premium,2024-01-24,23,Established
C000852,Ontario,Premium,2023-02-11,34,Loyal
C000853,Ontario,Retail,2020-07-25,65,Long-Term
C000854,Ontario,Retail,2021-02-06,58,Long-Term
C000855,Ontario,Retail,2020-01-19,71,Long-Term
C000856,Ontario,Retail,2024-09-25,15,Established
C000857,Ontario,Retail,2024-03-25,21,Established
C000858,Ontario,Fleet,2020-03-25,69,Long-Term
C000859,Ontario,Retail,2024-08-28,16,Established
C000860,Ontario,Retail,2023-11-02,25,Loyal
C000861,Alberta,Premium,2024-04-05,20,Established
C000862,Ontario,Retail,2020-06-04,66,Long-Term
C000863,Ontario,Fleet,2023-11-08,25,Loyal
C000864,Ontario,Retail,2023-03-22,33,Loyal
C000865,Ontario,Retail,2023-04-22,32,Loyal
C000866,Ontario,Retail,2022-04-28,44,Loyal
C000867,British Columbia,Retail,2025-09-20,3,New
C000868,Ontario,Retail,2022-11-08,37,Loyal
C000869,Alberta,Retail,2024-04-23,20,Established
C000870,Ontario,Commercial,2025-06-15,6,New
C000871,Ontario,Fleet,2023-05-18,31,Loyal
C000872,Ontario,Commercial,2025-05-01,7,Recent
C000873,Alberta,Commercial,2025-11-26,1,New
C000874,Ontario,Retail,2023-03-15,33,Loyal
C000875,Alberta,Retail,2023-01-10,35,Loyal
C000876,British Columbia,Premium,2023-11-26,25,Loyal
C000877,Ontario,Premium,2023-07-02,29,Loyal
C000878,Ontario,Premium,2022-08-17,40,Loyal
C000879,Ontario,Retail,2021-02-07,58,Long-Term
C000880,Ontario,Retail,2025-12-27,0,New
C000881,Ontario,Fleet,2021-08-08,52,Long-Term
C000882,Alberta,Premium,2025-07-27,5,New
C000883,Ontario,Retail,2020-11-09,61,Long-Term
C000884,Ontario,Retail,2025-06-09,6,New
C000885,British Columbia,Retail,2021-11-18,49,Long-Term
C000886,Ontario,Retail,2024-04-01,20,Established
C000887,Ontario,Retail,2020-10-03,62,Long-Term
C000888,Ontario,Retail,2021-11-18,49,Long-Term
C000889,Ontario,Premium,2022-03-24,45,Loyal
C000890,Ontario,Retail,2025-02-15,10,Recent
C000891,Alberta,Retail,2023-10-22,26,Loyal
C000892,Ontario,Fleet,2025-11-01,1,New
C000893,Ontario,Retail,2023-02-17,34,Loyal
C000894,Alberta,Retail,2020-09-15,63,Long-Term
C000895,Ontario,Retail,2023-02-13,34,Loyal
C000896,Ontario,Retail,2025-05-23,7,Recent
C000897,Ontario,Commercial,2023-01-19,35,Loyal
C000898,Alberta,Retail,2024-11-22,13,Established
C000899,Alberta,Retail,2025-12-20,0,New
C000900,Ontario,Retail,2022-04-11,44,Loyal
C000901,Ontario,Premium,2025-08-25,4,New
C000902,Ontario,Retail,2025-01-24,11,Recent
C000903,Ontario,Retail,2022-07-11,41,Loyal
C000904,Alberta,Retail,2022-09-14,39,Loyal
C000905,Ontario,Retail,2020-06-30,66,Long-Term
C000906,British Columbia,Retail,2025-11-14,1,New
C000907,Ontario,Fleet,2020-03-06,69,Long-Term
C000908,Ontario,Retail,2020-10-07,62,Long-Term
C000909,Ontario,Commercial,2022-08-27,40,Loyal
C000910,Ontario,Fleet,2021-05-16,55,Long-Term
C000911,British Columbia,Retail,2022-10-02,38,Loyal
C000912,Ontario,Retail,2024-11-24,13,Established
C000913,Ontario,Commercial,2021-06-08,54,Long-Term
C000914,Ontario,Premium,2024-09-17,15,Established
C000915,British Columbia,Retail,2021-09-20,51,Long-Term
C000916,Ontario,Commercial,2025-09-09,3,New
C000917,Ontario,Premium,2024-12-25,12,Recent
C000918,Ontario,Fleet,2022-04-27,44,Loyal
C000919,Ontario,Retail,2021-08-25,52,Long-Term
C000920,Ontario,Retail,2021-12-27,48,Loyal
C000921,Ontario,Retail,2025-03-23,9,Recent
C000922,Ontario,Retail,2025-08-15,4,New
C000923,Alberta,Premium,2021-10-23,50,Long-Term
C000924,British Columbia,Retail,2025-04-04,8,Recent
C000925,Ontario,Premium,2023-09-16,27,Loyal
C000926,British Columbia,Retail,2024-04-08,20,Established
C000927,Ontario,Commercial,2024-12-07,12,Recent
C000928,Ontario,Fleet,2023-01-03,35,Loyal
C000929,British Columbia,Retail,2022-11-28,37,Loyal
C000930,Alberta,Retail,2022-09-27,39,Loyal
C000931,Ontario,Retail,2023-02-09,34,Loyal
C000932,Ontario,Retail,2024-07-21,17,Established
C000933,Alberta,Retail,2025-10-16,2,New
C000934,Ontario,Retail,2022-11-10,37,Loyal
C000935,Ontario,Retail,2022-02-23,46,Loyal
C000936,Ontario,Retail,2020-06-24,66,Long-Term
C000937,Ontario,Premium,2025-06-26,6,New
C000938,Alberta,Commercial,2020-05-19,67,Long-Term
C000939,Ontario,Retail,2025-09-10,3,New
C000940,British Columbia,Retail,2022-07-17,41,Loyal
C000941,Ontario,Retail,2022-07-09,41,Loyal
C000942,Ontario,Retail,2024-01-04,23,Established
C000943,Ontario,Fleet,2020-03-02,69,Long-Term
C000944,Ontario,Retail,2021-04-05,56,Long-Term
C000945,Ontario,Commercial,2025-04-08,8,Recent
C000946,Ontario,Retail,2021-06-25,54,Long-Term
C000947,Alberta,Retail,2025-04-29,8,Recent
C000948,Ontario,Retail,2021-04-15,56,Long-Term
C000949,Ontario,Retail,2020-02-16,70,Long-Term
C000950,Alberta,Retail,2022-02-06,46,Loyal
C000951,Ontario,Retail,2022-06-04,42,Loyal
C000952,Ontario,Commercial,2023-05-06,31,Loyal
C000953,Alberta,Retail,2023-10-09,26,Loyal
C000954,Ontario,Retail,2025-07-06,5,New
C000955,Ontario,Retail,2023-09-14,27,Loyal
C000956,Ontario,Premium,2022-07-11,41,Loyal
C000957,Ontario,Premium,2020-08-16,64,Long-Term
C000958,British Columbia,Retail,2021-06-07,54,Long-Term
C000959,Ontario,Retail,2024-06-30,18,Established
C000960,Alberta,Retail,2024-09-07,15,Established
C000961,Ontario,Commercial,2020-04-15,68,Long-Term
C000962,Alberta,Retail,2021-03-21,57,Long-Term
C000963,Ontario,Retail,2023-01-27,35,Loyal
C000964,Ontario,Retail,2021-12-25,48,Loyal
C000965,Ontario,Retail,2022-02-19,46,Loyal
C000966,Ontario,Retail,2021-12-04,48,Loyal
C000967,Ontario,Retail,2022-04-14,44,Loyal
C000968,Ontario,Premium,2024-03-27,21,Established
C000969,Ontario,Retail,2024-03-06,21,Established
C000970,Ontario,Retail,2025-07-17,5,New
